X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,trait.effect.abundance.total,Warming_rate,temp_mean
41,BM,KERATELLA.QUADRATA,KERATELLA.QUADRATA.1,0.44973722,0.052389061,0.99999994,0.008534908,FALSE,0.487734296,abundance affects trait,1.34E-07,0.931034483,0.127347174,9.441368417
42,BM,LECANE.INERMIS,LECANE.INERMIS.1,0.838013303,0.137073049,1,0.027486324,FALSE,0.908814771,abundance affects trait,5.05E-09,0.931034483,0.127347174,9.441368417
43,BM,POLYARTHRA.VULGARIS,POLYARTHRA.VULGARIS.1,0,0.5,1,1,FALSE,0,abundance affects trait,1.06E-07,0.931034483,0.127347174,9.441368417
44,BM,TROPOCYCLOPS.PRASINUS.MEXICANUS,TROPOCYCLOPS.PRASINUS.MEXICANUS.1,0.610598765,0.126336278,1,0.027486324,FALSE,0.662186596,abundance affects trait,5.47E-06,0.931034483,0.127347174,9.441368417
45,BM,DAPHNIA.MENDOTAE,DAPHNIA.MENDOTAE.1,0.681967043,0.341378293,1,0.027486324,FALSE,0.739584585,abundance affects trait,4.52E-05,0.931034483,0.127347174,9.441368417
46,BM,HOLOPEDIUM.GIBBERUM,HOLOPEDIUM.GIBBERUM.1,0.88126828,0.191003936,0.99999994,0.008534908,FALSE,0.955724243,abundance affects trait,4.79E-06,0.931034483,0.127347174,9.441368417
47,BM,KERATELLA.CRASSA,KERATELLA.CRASSA.1,0.229043849,0.322669538,1,0.027486324,FALSE,0.248395141,abundance affects trait,1.27E-07,0.931034483,0.127347174,9.441368417
48,BM,SYNCHAETA,SYNCHAETA.1,0.091935321,0.478813341,-0.333333313,0.452370346,FALSE,0.099702687,abundance affects trait,2.37E-07,0.931034483,0.127347174,9.441368417
49,BM,POLYARTHRA.REMATA,POLYARTHRA.REMATA.1,0.181637534,0.365913002,0.866666615,0.024170518,FALSE,0.196983596,abundance affects trait,4.00E-08,0.931034483,0.127347174,9.441368417
50,BM,KERATELLA.HIEMALIS,KERATELLA.HIEMALIS.1,0.738340173,0.164849727,1,0.027486324,FALSE,0.800720529,abundance affects trait,3.90E-08,0.931034483,0.127347174,9.441368417
51,BM,DAPHNIA.PULICARIA,DAPHNIA.PULICARIA.1,0.423432114,0.191220305,1,0.027486324,FALSE,0.459206743,abundance affects trait,0.000154938,0.931034483,0.127347174,9.441368417
52,BM,GASTROPUS.STYLIFER,GASTROPUS.STYLIFER.1,0.434856037,0.219787838,1,0.027486324,FALSE,0.471595842,abundance affects trait,4.26E-08,0.931034483,0.127347174,9.441368417
53,BM,POLYARTHRA.DOLICHOPTERA,POLYARTHRA.DOLICHOPTERA.1,0.597894963,0.059660555,1,0.027486324,FALSE,0.648409484,abundance affects trait,2.45E-08,0.931034483,0.127347174,9.441368417
54,BM,LEPTODIAPTOMUS.MINUTUS,LEPTODIAPTOMUS.MINUTUS.1,0.835580361,0.074555803,1,0.027486324,FALSE,0.906176276,abundance affects trait,6.42E-06,0.931034483,0.127347174,9.441368417
55,BM,KERATELLA.TAUROCEPHALA,KERATELLA.TAUROCEPHALA.1,0.922094722,0.000359609,1,0.027486324,TRUE,1,abundance affects trait,4.29E-08,0.931034483,0.127347174,9.441368417
56,BM,GASTROPUS.HYPTOPUS,GASTROPUS.HYPTOPUS.1,0.548965465,0.148696537,1,0.027486324,FALSE,0.595346066,abundance affects trait,2.68E-08,0.931034483,0.127347174,9.441368417
57,BM,DIAPHANOSOMA.BIRGEI,DIAPHANOSOMA.BIRGEI.1,0.438496095,0.394237662,0.599999964,0.132854939,FALSE,0.475543439,abundance affects trait,3.84E-06,0.931034483,0.127347174,9.441368417
58,BM,TRICHOCERCA.BIROSTRIS,TRICHOCERCA.BIROSTRIS.1,0.748424152,0.220682113,1,0.027486324,FALSE,0.811656475,abundance affects trait,1.43E-08,0.931034483,0.127347174,9.441368417
1,CB,TROPOCYCLOPS.PRASINUS.MEXICANUS.1,TROPOCYCLOPS.PRASINUS.MEXICANUS,0.584495169,0.147418203,0.714285731,0.035498142,FALSE,0.967219804,trait affects abundance,2.83E-06,1,0.087648809,10.9588483
2,CB,CHYDORUS.1,CHYDORUS,0.254350858,0.170557317,1,0.002666712,FALSE,0.42089858,trait affects abundance,8.06E-07,1,0.087648809,10.9588483
3,CB,MESOCYCLOPS.EDAX.1,MESOCYCLOPS.EDAX,0.200735446,0.178426079,0.925820053,0.007680297,FALSE,0.332176053,trait affects abundance,6.36E-05,1,0.087648809,10.9588483
4,CB,DAPHNIA.PULICARIA.1,DAPHNIA.PULICARIA,0.381392568,0.433309862,0.809523821,0.016260982,FALSE,0.631126593,trait affects abundance,4.02E-05,1,0.087648809,10.9588483
5,CB,BOSMINIDAE.1,BOSMINIDAE,0.241283079,0.328679194,0.428571433,0.229556203,FALSE,0.399274082,trait affects abundance,2.79E-06,1,0.087648809,10.9588483
6,CB,CYCLOPOID.1,CYCLOPOID,0.485617545,0.170315945,1.000000119,0.000836611,FALSE,0.803597585,trait affects abundance,7.35E-06,1,0.087648809,10.9588483
7,CB,HOLOPEDIUM.GIBBERUM.1,HOLOPEDIUM.GIBBERUM,0.604304386,0.103697042,1,0.002666712,FALSE,1,trait affects abundance,1.16E-05,1,0.087648809,10.9588483
8,CB,DIACYCLOPS.THOMASI.1,DIACYCLOPS.THOMASI,0.215102949,0.16124054,0.975900054,0.003897905,FALSE,0.355951328,trait affects abundance,6.32E-06,1,0.087648809,10.9588483
9,CB,TROPOCYCLOPS.PRASINUS.MEXICANUS,TROPOCYCLOPS.PRASINUS.MEXICANUS.1,0.55431815,0.098212741,1,0.002666712,FALSE,0.917283018,abundance affects trait,2.83E-06,1,0.087648809,10.9588483
10,CB,CHYDORUS,CHYDORUS.1,0.195525902,0.212611649,1,0.002666712,FALSE,0.323555325,abundance affects trait,8.06E-07,1,0.087648809,10.9588483
11,CB,MESOCYCLOPS.EDAX,MESOCYCLOPS.EDAX.1,0,0.5,1,1,FALSE,0,abundance affects trait,6.36E-05,1,0.087648809,10.9588483
12,CB,DAPHNIA.PULICARIA,DAPHNIA.PULICARIA.1,0.588814252,0.094013442,1,0.002666712,FALSE,0.974367001,abundance affects trait,4.02E-05,1,0.087648809,10.9588483
13,CB,BOSMINIDAE,BOSMINIDAE.1,0.198047992,0.31326055,0.928571463,0.001981735,FALSE,0.327728868,abundance affects trait,2.79E-06,1,0.087648809,10.9588483
14,CB,CYCLOPOID,CYCLOPOID.1,0.479448238,0.190965291,0.857142925,0.00443399,FALSE,0.793388646,abundance affects trait,7.35E-06,1,0.087648809,10.9588483
15,CB,HOLOPEDIUM.GIBBERUM,HOLOPEDIUM.GIBBERUM.1,0.539001747,0.143989339,0.928571463,0.001981735,FALSE,0.891937507,abundance affects trait,1.16E-05,1,0.087648809,10.9588483
16,CB,DIACYCLOPS.THOMASI,DIACYCLOPS.THOMASI.1,0.455379102,0.083273504,1,0.002666712,FALSE,0.753559154,abundance affects trait,6.32E-06,1,0.087648809,10.9588483
1,CR,COPEPOD.NAUPLII.1,COPEPOD.NAUPLII,0.45954806,0.044127231,1,0.027486324,TRUE,0.593583354,trait affects abundance,6.53E-07,0.956521739,0.091875,9.014185067
2,CR,DIACYCLOPS.THOMASI.1,DIACYCLOPS.THOMASI,0,0.5,1,1,FALSE,0,trait affects abundance,2.21E-05,0.956521739,0.091875,9.014185067
3,CR,LEPTODIAPTOMUS.MINUTUS.1,LEPTODIAPTOMUS.MINUTUS,0,0.5,1,1,FALSE,0,trait affects abundance,4.22E-05,0.956521739,0.091875,9.014185067
4,CR,GASTROPUS.1,GASTROPUS,0.431129702,0.304909673,0.800000012,0.086410761,FALSE,0.556876281,trait affects abundance,2.76E-08,0.956521739,0.091875,9.014185067
5,CR,KELLICOTTIA.LONGISPINA.1,KELLICOTTIA.LONGISPINA,0.326132591,0.081410239,1,0.027486324,FALSE,0.421254911,trait affects abundance,1.92E-07,0.956521739,0.091875,9.014185067
6,CR,KERATELLA.HIEMALIS.1,KERATELLA.HIEMALIS,0.675609395,0.160517957,0.99999994,0.008534908,FALSE,0.872662787,trait affects abundance,6.48E-08,0.956521739,0.091875,9.014185067
7,CR,POLYARTHRA.REMATA.1,POLYARTHRA.REMATA,0,0.5,-0.115470044,1,FALSE,0,trait affects abundance,7.20E-08,0.956521739,0.091875,9.014185067
8,CR,POLYARTHRA.VULGARIS.1,POLYARTHRA.VULGARIS,0.026136426,0.457082013,0.745356023,0.069967389,FALSE,0.033759575,trait affects abundance,8.27E-08,0.956521739,0.091875,9.014185067
9,CR,SYNCHAETA.1,SYNCHAETA,0.577711945,0.182660248,0.99999994,0.008534908,FALSE,0.74621182,trait affects abundance,1.64E-07,0.956521739,0.091875,9.014185067
10,CR,CHYDORUS.1,CHYDORUS,0.081205693,0.493249826,-0.333333313,0.452370346,FALSE,0.104890765,trait affects abundance,2.55E-06,0.956521739,0.091875,9.014185067
11,CR,DAPHNIA.MENDOTAE.1,DAPHNIA.MENDOTAE,0.210217697,0.209968347,1,0.027486324,FALSE,0.271531395,trait affects abundance,3.46E-05,0.956521739,0.091875,9.014185067
12,CR,CONOCHILUS.1,CONOCHILUS,0.113716141,0.424657464,-0.866666615,0.024170551,FALSE,0.146883459,trait affects abundance,3.76E-08,0.956521739,0.091875,9.014185067
13,CR,KERATELLA.COCHLEARIS.1,KERATELLA.COCHLEARIS,0.272956874,0.141289699,0.99999994,0.008534908,FALSE,0.352569559,trait affects abundance,8.85E-08,0.956521739,0.091875,9.014185067
14,CR,KERATELLA.TAUROCEPHALA.1,KERATELLA.TAUROCEPHALA,0,0.441916378,-0.690065503,0.085167907,FALSE,0,trait affects abundance,1.28E-07,0.956521739,0.091875,9.014185067
15,CR,POLYARTHRA.MAJOR.1,POLYARTHRA.MAJOR,0.656763557,0.086382298,0.99999994,0.008534908,FALSE,0.848320228,trait affects abundance,1.12E-07,0.956521739,0.091875,9.014185067
16,CR,ASCOMORPHA.1,ASCOMORPHA,0.646752736,0.233963277,0.99999994,0.008534908,FALSE,0.835389575,trait affects abundance,7.80E-08,0.956521739,0.091875,9.014185067
17,CR,DIAPHANOSOMA.BIRGEI.1,DIAPHANOSOMA.BIRGEI,0.101748409,0.336886222,0.99999994,0.008534908,FALSE,0.131425127,trait affects abundance,8.39E-06,0.956521739,0.091875,9.014185067
18,CR,POLYARTHRA.DOLICHOPTERA.1,POLYARTHRA.DOLICHOPTERA,0.086026492,0.478731306,0.466666639,0.25965631,FALSE,0.111117635,trait affects abundance,1.11E-07,0.956521739,0.091875,9.014185067
19,CR,BOSMINIDAE.1,BOSMINIDAE,0.00134866,0.497781625,0.577350259,0.241566658,FALSE,0.00174202,trait affects abundance,3.89E-06,0.956521739,0.091875,9.014185067
20,CR,CONOCHILOIDES.1,CONOCHILOIDES,0,0.5,1,1,FALSE,0,trait affects abundance,5.71E-08,0.956521739,0.091875,9.014185067
21,CR,TRICHOCERCA.BIROSTRIS.1,TRICHOCERCA.BIROSTRIS,0.212596152,0.186697389,0.99999994,0.008534908,FALSE,0.274603568,trait affects abundance,5.79E-08,0.956521739,0.091875,9.014185067
22,CR,UNKNOWN.ROTIFER.1,UNKNOWN.ROTIFER,0.345132983,0.282999419,0.599999964,0.132854939,FALSE,0.445797103,trait affects abundance,2.62E-08,0.956521739,0.091875,9.014185067
23,CR,KELLICOTTIA.BOSTONIENSIS.1,KELLICOTTIA.BOSTONIENSIS,0,0.5,1,1,FALSE,0,trait affects abundance,9.48E-08,0.956521739,0.091875,9.014185067
24,CR,COPEPOD.NAUPLII,COPEPOD.NAUPLII.1,0,0.5,1,1,FALSE,0,abundance affects trait,6.53E-07,0.956521739,0.091875,9.014185067
25,CR,DIACYCLOPS.THOMASI,DIACYCLOPS.THOMASI.1,0.237658084,0.158899898,1,0.027486324,FALSE,0.306975255,abundance affects trait,2.21E-05,0.956521739,0.091875,9.014185067
26,CR,LEPTODIAPTOMUS.MINUTUS,LEPTODIAPTOMUS.MINUTUS.1,0,0.5,1,1,FALSE,0,abundance affects trait,4.22E-05,0.956521739,0.091875,9.014185067
27,CR,GASTROPUS,GASTROPUS.1,0.342814041,0.24427973,0.800000012,0.086410761,FALSE,0.4428018,abundance affects trait,2.76E-08,0.956521739,0.091875,9.014185067
28,CR,KELLICOTTIA.LONGISPINA,KELLICOTTIA.LONGISPINA.1,0.005083974,0.491638007,0.577350259,0.241566658,FALSE,0.006566805,abundance affects trait,1.92E-07,0.956521739,0.091875,9.014185067
29,CR,KERATELLA.HIEMALIS,KERATELLA.HIEMALIS.1,0.77419297,0.0529513,0.99999994,0.008534908,FALSE,1,abundance affects trait,6.48E-08,0.956521739,0.091875,9.014185067
30,CR,POLYARTHRA.REMATA,POLYARTHRA.REMATA.1,0.293938182,0.155820393,0.99999994,0.008534908,FALSE,0.379670435,abundance affects trait,7.20E-08,0.956521739,0.091875,9.014185067
31,CR,POLYARTHRA.VULGARIS,POLYARTHRA.VULGARIS.1,0.645500046,0.060805646,0.99999994,0.008534908,FALSE,0.833771516,abundance affects trait,8.27E-08,0.956521739,0.091875,9.014185067
32,CR,SYNCHAETA,SYNCHAETA.1,0.497562475,0.292367609,0.99999994,0.008534908,FALSE,0.642685344,abundance affects trait,1.64E-07,0.956521739,0.091875,9.014185067
33,CR,CHYDORUS,CHYDORUS.1,0.33164111,0.211562035,1,0.027486324,FALSE,0.428370087,abundance affects trait,2.55E-06,0.956521739,0.091875,9.014185067
34,CR,DAPHNIA.MENDOTAE,DAPHNIA.MENDOTAE.1,0.409469294,0.154721538,1,0.027486324,FALSE,0.528898233,abundance affects trait,3.46E-05,0.956521739,0.091875,9.014185067
35,CR,CONOCHILUS,CONOCHILUS.1,0.509881161,0.175230006,0.866666615,0.024170518,FALSE,0.658596991,abundance affects trait,3.76E-08,0.956521739,0.091875,9.014185067
36,CR,KERATELLA.COCHLEARIS,KERATELLA.COCHLEARIS.1,0.296029341,0.195996924,0.99999994,0.008534908,FALSE,0.382371518,abundance affects trait,8.85E-08,0.956521739,0.091875,9.014185067
37,CR,KERATELLA.TAUROCEPHALA,KERATELLA.TAUROCEPHALA.1,0.168983115,0.240877383,0.99999994,0.008534908,FALSE,0.218270019,abundance affects trait,1.28E-07,0.956521739,0.091875,9.014185067
38,CR,POLYARTHRA.MAJOR,POLYARTHRA.MAJOR.1,0.231898854,0.318621162,0.800000012,0.086410761,FALSE,0.299536244,abundance affects trait,1.12E-07,0.956521739,0.091875,9.014185067
39,CR,ASCOMORPHA,ASCOMORPHA.1,0.460159703,0.193998105,0.99999994,0.008534908,FALSE,0.594373394,abundance affects trait,7.80E-08,0.956521739,0.091875,9.014185067
40,CR,DIAPHANOSOMA.BIRGEI,DIAPHANOSOMA.BIRGEI.1,0.281947184,0.347311306,0.99999994,0.008534908,FALSE,0.364182052,abundance affects trait,8.39E-06,0.956521739,0.091875,9.014185067
41,CR,POLYARTHRA.DOLICHOPTERA,POLYARTHRA.DOLICHOPTERA.1,0.36927081,0.219681833,1,0.027486324,FALSE,0.476975153,abundance affects trait,1.11E-07,0.956521739,0.091875,9.014185067
42,CR,BOSMINIDAE,BOSMINIDAE.1,0.131873882,0.292218497,0.99999994,0.008534908,FALSE,0.170337224,abundance affects trait,3.89E-06,0.956521739,0.091875,9.014185067
43,CR,CONOCHILOIDES,CONOCHILOIDES.1,0.222826077,0.285124462,0.99999994,0.008534908,FALSE,0.287817232,abundance affects trait,5.71E-08,0.956521739,0.091875,9.014185067
44,CR,TRICHOCERCA.BIROSTRIS,TRICHOCERCA.BIROSTRIS.1,0.137222497,0.482475164,0.066666663,1,FALSE,0.177245858,abundance affects trait,5.79E-08,0.956521739,0.091875,9.014185067
45,CR,UNKNOWN.ROTIFER,UNKNOWN.ROTIFER.1,0.11572967,0.4593233,-0.466666639,0.25965631,FALSE,0.149484268,abundance affects trait,2.62E-08,0.956521739,0.091875,9.014185067
46,CR,KELLICOTTIA.BOSTONIENSIS,KELLICOTTIA.BOSTONIENSIS.1,0,0.5,1,1,FALSE,0,abundance affects trait,9.48E-08,0.956521739,0.091875,9.014185067
1,SP,COPEPOD.NAUPLII.1,COPEPOD.NAUPLII,0.290177662,0.32080951,0.400000006,0.462432742,FALSE,0.331361049,trait affects abundance,5.24E-07,0.894736842,0.084433369,8.35896884
2,SP,DIACYCLOPS.THOMASI.1,DIACYCLOPS.THOMASI,0.128729503,0.492554812,-0.333333313,0.452370346,FALSE,0.146999403,trait affects abundance,1.01E-05,0.894736842,0.084433369,8.35896884
3,SP,LEPTODIAPTOMUS.MINUTUS.1,LEPTODIAPTOMUS.MINUTUS,0.639356283,0.091957081,0.99999994,0.008534908,FALSE,0.730096752,trait affects abundance,1.37E-05,0.894736842,0.084433369,8.35896884
4,SP,DAPHNIA.LONGIREMIS.1,DAPHNIA.LONGIREMIS,0.726644121,0.080024849,0.866666615,0.024170518,FALSE,0.829772893,trait affects abundance,1.40E-05,0.894736842,0.084433369,8.35896884
5,SP,ASPLANCHNA.1,ASPLANCHNA,0.589152413,0.097690625,0.99999994,0.008534908,FALSE,0.672767712,trait affects abundance,1.54E-06,0.894736842,0.084433369,8.35896884
6,SP,KELLICOTTIA.LONGISPINA.1,KELLICOTTIA.LONGISPINA,0.204723179,0.452176422,0.599999964,0.132854939,FALSE,0.233778462,trait affects abundance,1.68E-07,0.894736842,0.084433369,8.35896884
7,SP,KERATELLA.COCHLEARIS.1,KERATELLA.COCHLEARIS,0.358486122,0.157804505,1,0.027486324,FALSE,0.409364169,trait affects abundance,6.73E-08,0.894736842,0.084433369,8.35896884
8,SP,KERATELLA.QUADRATA.1,KERATELLA.QUADRATA,0.642826927,0.347343887,0.866666615,0.024170518,FALSE,0.734059967,trait affects abundance,1.39E-07,0.894736842,0.084433369,8.35896884
9,SP,POLYARTHRA.VULGARIS.1,POLYARTHRA.VULGARIS,0.315864423,0.315551084,0.73333329,0.060289145,FALSE,0.360693397,trait affects abundance,1.07E-07,0.894736842,0.084433369,8.35896884
10,SP,KERATELLA.CRASSA.1,KERATELLA.CRASSA,0.40616676,0.382035634,0.199999988,0.70711422,FALSE,0.463811869,trait affects abundance,1.18E-07,0.894736842,0.084433369,8.35896884
11,SP,BOSMINIDAE.1,BOSMINIDAE,0.324611968,0.249818073,0.99999994,0.008534908,FALSE,0.370682435,trait affects abundance,2.36E-06,0.894736842,0.084433369,8.35896884
12,SP,CHYDORUS.1,CHYDORUS,0.581655997,0.377513626,0.599999964,0.132854939,FALSE,0.664207369,trait affects abundance,7.51E-07,0.894736842,0.084433369,8.35896884
13,SP,TROPOCYCLOPS.PRASINUS.MEXICANUS.1,TROPOCYCLOPS.PRASINUS.MEXICANUS,0.875714459,0.005898538,0.99999994,0.008534908,TRUE,1,trait affects abundance,5.22E-06,0.894736842,0.084433369,8.35896884
14,SP,KERATELLA.EARLINAE.1,KERATELLA.EARLINAE,0.246627244,0.203230371,0.99999994,0.008534908,FALSE,0.28162975,trait affects abundance,1.10E-07,0.894736842,0.084433369,8.35896884
15,SP,POLYARTHRA.REMATA.1,POLYARTHRA.REMATA,0.469216262,0.247666056,0.99999994,0.008534908,FALSE,0.535809655,trait affects abundance,4.23E-08,0.894736842,0.084433369,8.35896884
16,SP,CONOCHILUS.1,CONOCHILUS,0.37738255,0.159811955,0.99999994,0.008534908,FALSE,0.430942467,trait affects abundance,3.85E-08,0.894736842,0.084433369,8.35896884
17,SP,FILINIA.TERMINALIS.1,FILINIA.TERMINALIS,0.365509143,0.30815964,0.866666615,0.024170518,FALSE,0.41738393,trait affects abundance,1.26E-07,0.894736842,0.084433369,8.35896884
18,SP,GASTROPUS.STYLIFER.1,GASTROPUS.STYLIFER,0.318550923,0.125845584,1,0.027486324,FALSE,0.363761178,trait affects abundance,3.02E-08,0.894736842,0.084433369,8.35896884
19,SP,GASTROPUS.HYPTOPUS.1,GASTROPUS.HYPTOPUS,0.722396304,0.028456493,1,0.027486324,TRUE,0.824922207,trait affects abundance,5.44E-08,0.894736842,0.084433369,8.35896884
20,SP,COPEPOD.NAUPLII,COPEPOD.NAUPLII.1,0.195127155,0.211014552,1,0.027486324,FALSE,0.222820524,abundance affects trait,5.24E-07,0.894736842,0.084433369,8.35896884
21,SP,DIACYCLOPS.THOMASI,DIACYCLOPS.THOMASI.1,0.145411692,0.462026777,0.400000006,0.462432742,FALSE,0.166049208,abundance affects trait,1.01E-05,0.894736842,0.084433369,8.35896884
22,SP,LEPTODIAPTOMUS.MINUTUS,LEPTODIAPTOMUS.MINUTUS.1,0.736923817,0.204769573,0.99999994,0.008534908,FALSE,0.841511533,abundance affects trait,1.37E-05,0.894736842,0.084433369,8.35896884
23,SP,DAPHNIA.LONGIREMIS,DAPHNIA.LONGIREMIS.1,0.496993473,0.045462927,1,0.027486324,TRUE,0.567529139,abundance affects trait,1.40E-05,0.894736842,0.084433369,8.35896884
24,SP,ASPLANCHNA,ASPLANCHNA.1,0.547701528,0.125481911,0.99999994,0.008534908,FALSE,0.625433921,abundance affects trait,1.54E-06,0.894736842,0.084433369,8.35896884
25,SP,KELLICOTTIA.LONGISPINA,KELLICOTTIA.LONGISPINA.1,0.254086387,0.239503415,1,0.027486324,FALSE,0.290147529,abundance affects trait,1.68E-07,0.894736842,0.084433369,8.35896884
26,SP,KERATELLA.COCHLEARIS,KERATELLA.COCHLEARIS.1,0.196817493,0.358701582,0.800000012,0.086410761,FALSE,0.224750763,abundance affects trait,6.73E-08,0.894736842,0.084433369,8.35896884
27,SP,KERATELLA.QUADRATA,KERATELLA.QUADRATA.1,0.554351445,0.43610483,0.866666615,0.024170518,FALSE,0.633027625,abundance affects trait,1.39E-07,0.894736842,0.084433369,8.35896884
28,SP,POLYARTHRA.VULGARIS,POLYARTHRA.VULGARIS.1,0.377838819,0.094080424,1,0.027486324,FALSE,0.431463492,abundance affects trait,1.07E-07,0.894736842,0.084433369,8.35896884
29,SP,KERATELLA.CRASSA,KERATELLA.CRASSA.1,0.142308159,0.384165779,-0.73333329,0.060289178,FALSE,0.162505206,abundance affects trait,1.18E-07,0.894736842,0.084433369,8.35896884
30,SP,BOSMINIDAE,BOSMINIDAE.1,0.182571727,0.405036229,0.73333329,0.060289145,FALSE,0.20848317,abundance affects trait,2.36E-06,0.894736842,0.084433369,8.35896884
31,SP,CHYDORUS,CHYDORUS.1,0.655252082,0.146174688,0.99999994,0.008534908,FALSE,0.748248559,abundance affects trait,7.51E-07,0.894736842,0.084433369,8.35896884
32,SP,TROPOCYCLOPS.PRASINUS.MEXICANUS,TROPOCYCLOPS.PRASINUS.MEXICANUS.1,0.524717997,0.356334608,0.866666615,0.024170518,FALSE,0.599188459,abundance affects trait,5.22E-06,0.894736842,0.084433369,8.35896884
33,SP,KERATELLA.EARLINAE,KERATELLA.EARLINAE.1,0,0.5,1,1,FALSE,0,abundance affects trait,1.10E-07,0.894736842,0.084433369,8.35896884
34,SP,POLYARTHRA.REMATA,POLYARTHRA.REMATA.1,0,0.5,1,1,FALSE,0,abundance affects trait,4.23E-08,0.894736842,0.084433369,8.35896884
35,SP,CONOCHILUS,CONOCHILUS.1,0.102826007,0.337548616,0.866666615,0.024170518,FALSE,0.11741956,abundance affects trait,3.85E-08,0.894736842,0.084433369,8.35896884
36,SP,FILINIA.TERMINALIS,FILINIA.TERMINALIS.1,0.185044035,0.229518354,0.866666615,0.024170518,FALSE,0.21130636,abundance affects trait,1.26E-07,0.894736842,0.084433369,8.35896884
37,SP,GASTROPUS.STYLIFER,GASTROPUS.STYLIFER.1,0.427218639,0.324349287,0.866666615,0.024170518,FALSE,0.48785153,abundance affects trait,3.02E-08,0.894736842,0.084433369,8.35896884
38,SP,GASTROPUS.HYPTOPUS,GASTROPUS.HYPTOPUS.1,0.654014918,0.097346052,0.800000012,0.086410761,FALSE,0.746835811,abundance affects trait,5.44E-08,0.894736842,0.084433369,8.35896884
1,TR,COPEPOD.NAUPLII.1,COPEPOD.NAUPLII,0,0.5,1,1,FALSE,0,trait affects abundance,4.36E-07,0.909090909,0.081098351,7.06087653
2,TR,DIACYCLOPS.THOMASI.1,DIACYCLOPS.THOMASI,0.056337274,0.409401171,0.89442718,0.026772738,FALSE,0.069239258,trait affects abundance,1.45E-05,0.909090909,0.081098351,7.06087653
3,TR,BOSMINIDAE.1,BOSMINIDAE,0.108732476,0.331210196,0.599999964,0.132854939,FALSE,0.133633659,trait affects abundance,3.23E-06,0.909090909,0.081098351,7.06087653
4,TR,CONOCHILUS.1,CONOCHILUS,0.383439728,0.166075136,0.99999994,0.008534908,FALSE,0.471252522,trait affects abundance,1.80E-08,0.909090909,0.081098351,7.06087653
5,TR,FILINIA.TERMINALIS.1,FILINIA.TERMINALIS,0.441866484,0.15379302,0.99999994,0.008534908,FALSE,0.543059781,trait affects abundance,1.04E-07,0.909090909,0.081098351,7.06087653
6,TR,KELLICOTTIA.LONGISPINA.1,KELLICOTTIA.LONGISPINA,0.241691639,0.227377493,0.99999994,0.008534908,FALSE,0.297042236,trait affects abundance,1.82E-07,0.909090909,0.081098351,7.06087653
7,TR,KERATELLA.COCHLEARIS.1,KERATELLA.COCHLEARIS,0.163114663,0.462834739,0.333333313,0.452370405,FALSE,0.200470089,trait affects abundance,6.80E-08,0.909090909,0.081098351,7.06087653
8,TR,KERATELLA.CRASSA.1,KERATELLA.CRASSA,0.409290745,0.038697992,1,0.027486324,TRUE,0.503023765,trait affects abundance,1.39E-07,0.909090909,0.081098351,7.06087653
9,TR,KERATELLA.QUADRATA.1,KERATELLA.QUADRATA,0.432163934,0.247794874,0.99999994,0.008534908,FALSE,0.531135218,trait affects abundance,1.54E-07,0.909090909,0.081098351,7.06087653
10,TR,POLYARTHRA.VULGARIS.1,POLYARTHRA.VULGARIS,0.180452829,0.229310849,0.99999994,0.008534908,FALSE,0.221778925,trait affects abundance,8.59E-08,0.909090909,0.081098351,7.06087653
11,TR,CHYDORUS.1,CHYDORUS,0.745671611,0.21034293,0.99999994,0.008534908,FALSE,0.916440319,trait affects abundance,7.32E-07,0.909090909,0.081098351,7.06087653
12,TR,ASPLANCHNA.1,ASPLANCHNA,0.402880377,0.213883478,0.99999994,0.008534908,FALSE,0.495145337,trait affects abundance,1.44E-06,0.909090909,0.081098351,7.06087653
13,TR,SYNCHAETA.1,SYNCHAETA,0.223053018,0.248406033,0.800000012,0.086410761,FALSE,0.274135124,trait affects abundance,2.48E-07,0.909090909,0.081098351,7.06087653
14,TR,DAPHNIA.LONGIREMIS.1,DAPHNIA.LONGIREMIS,0.302208878,0.181473949,0.800000012,0.086410761,FALSE,0.371418727,trait affects abundance,1.26E-05,0.909090909,0.081098351,7.06087653
15,TR,GASTROPUS.STYLIFER.1,GASTROPUS.STYLIFER,0.591850111,0.147048889,0.99999994,0.008534908,FALSE,0.727391652,trait affects abundance,3.38E-08,0.909090909,0.081098351,7.06087653
16,TR,KERATELLA.EARLINAE.1,KERATELLA.EARLINAE,0.293671535,0.109520119,0.99999994,0.008534908,FALSE,0.360926219,trait affects abundance,1.13E-07,0.909090909,0.081098351,7.06087653
17,TR,NOTHOLCA.MICHIGANENSIS.1,NOTHOLCA.MICHIGANENSIS,0.481237968,0.159796694,0.99999994,0.008534908,FALSE,0.591447858,trait affects abundance,7.37E-08,0.909090909,0.081098351,7.06087653
18,TR,TROPOCYCLOPS.PRASINUS.MEXICANUS.1,TROPOCYCLOPS.PRASINUS.MEXICANUS,0.813660852,0.001468091,0.99999994,0.008534908,TRUE,1,trait affects abundance,5.72E-06,0.909090909,0.081098351,7.06087653
19,TR,LEPTODIAPTOMUS.SICILIS.1,LEPTODIAPTOMUS.SICILIS,0.708957091,0.190453643,0.99999994,0.008534908,FALSE,0.871317686,trait affects abundance,5.02E-05,0.909090909,0.081098351,7.06087653
