X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,trait.effect.abundance.total,Warming_rate,temp_mean
53,SM,largemouth.bass,largemouth.bass.1,0.928080073,2.96E-08,1.000000119,0.000836611,TRUE,0.939541837,abundance affects trait,236.874024,0.310344828,0.071106292,15.0935315
54,SM,prickly.sculpin,prickly.sculpin.1,0.68888997,0.198590837,0.928571463,0.001981735,FALSE,0.697397743,abundance affects trait,28.60249149,0.310344828,0.071106292,15.0935315
55,SM,fathead.minnow,fathead.minnow.1,0.930040292,0.062631294,1.000000119,0.000836611,FALSE,0.941526265,abundance affects trait,9.55189359,0.310344828,0.071106292,15.0935315
56,SM,red.shiner,red.shiner.1,0.633052388,0.460082418,0.785714328,0.009374738,FALSE,0.640870568,abundance affects trait,4.753409302,0.310344828,0.071106292,15.0935315
57,SM,shimofuri.goby,shimofuri.goby.1,0.987800688,0.059073218,1.000000119,0.000836611,FALSE,1,abundance affects trait,14.5433158,0.310344828,0.071106292,15.0935315
58,SM,rainwater.killifish,rainwater.killifish.1,0.840817164,0.204099146,0.785714328,0.009374738,FALSE,0.851201233,abundance affects trait,2.514103757,0.310344828,0.071106292,15.0935315
1,OR,Mississippi.silverside.1,Mississippi.silverside,0.058051341,0.434958131,0.666666627,0.308179498,FALSE,0.05807732,trait affects abundance,34.36173537,1,0.077287298,17.22774576
2,OR,American.shad.1,American.shad,0.811991948,0.095791803,NA,NA,FALSE,0.812355328,trait affects abundance,35.81039969,1,0.077287298,17.22774576
3,OR,Chinook.salmon.1,Chinook.salmon,0.055557563,0.442983397,-0.99999994,0.089429371,FALSE,0.055582426,trait affects abundance,115.1482819,1,0.077287298,17.22774576
4,OR,yellowfin.goby.1,yellowfin.goby,0.61764955,0.019737619,0.99999994,0.089429379,FALSE,0.617925959,trait affects abundance,101.8423982,1,0.077287298,17.22774576
5,OR,striped.bass.1,striped.bass,0.160935732,0.466632041,-0.666666627,0.308179498,FALSE,0.161007753,trait affects abundance,1036.461666,1,0.077287298,17.22774576
6,OR,Sacramento.pikeminnow.1,Sacramento.pikeminnow,0.006985155,0.490347465,NA,NA,FALSE,0.006988281,trait affects abundance,192.2756082,1,0.077287298,17.22774576
7,OR,Pacific.staghorn.sculpin.1,Pacific.staghorn.sculpin,0.855162673,0.177469159,0.99999994,0.089429379,FALSE,0.855545373,trait affects abundance,55.28709192,1,0.077287298,17.22774576
8,OR,largemouth.bass.1,largemouth.bass,0.237781236,0.217264296,0.99999994,0.089429379,FALSE,0.237887647,trait affects abundance,224.0204317,1,0.077287298,17.22774576
9,OR,golden.shiner.1,golden.shiner,0.081680142,0.388366099,NA,NA,FALSE,0.081716696,trait affects abundance,81.71156516,1,0.077287298,17.22774576
10,OR,threadfin.shad.1,threadfin.shad,0.256423372,0.216234644,0.99999994,0.089429379,FALSE,0.256538126,trait affects abundance,56.52370379,1,0.077287298,17.22774576
11,OR,bluegill.1,bluegill,0,0.5,1,1,FALSE,0,trait affects abundance,66.54673888,1,0.077287298,17.22774576
12,OR,western.mosquitofish.1,western.mosquitofish,0.39846027,0.472204049,0.333333313,0.734095216,FALSE,0.398638587,trait affects abundance,4.846834077,1,0.077287298,17.22774576
13,OR,splittail.1,splittail,0.026523262,0.464575227,-0.99999994,0.089429371,FALSE,0.026535131,trait affects abundance,43.28862309,1,0.077287298,17.22774576
14,OR,smallmouth.bass.1,smallmouth.bass,0.784312183,0.192651479,0.99999994,0.089429379,FALSE,0.784663175,trait affects abundance,124.5724535,1,0.077287298,17.22774576
15,OR,red.shiner.1,red.shiner,0.80126436,0.054775587,0.99999994,0.089429379,FALSE,0.801622939,trait affects abundance,6.220405083,1,0.077287298,17.22774576
16,OR,redear.sunfish.1,redear.sunfish,0.559797484,0.164413308,0.99999994,0.089429379,FALSE,0.560048003,trait affects abundance,282.1744379,1,0.077287298,17.22774576
17,OR,bigscale.logperch.1,bigscale.logperch,0.854072878,0.012543015,0.99999994,0.089429379,FALSE,0.85445509,trait affects abundance,72.73914309,1,0.077287298,17.22774576
18,OR,prickly.sculpin.1,prickly.sculpin,0.762578505,0.022006624,NA,NA,NA,0.762919771,trait affects abundance,42.54650382,1,0.077287298,17.22774576
19,OR,Sacramento.sucker.1,Sacramento.sucker,0.283543504,0.332524775,0.666666627,0.308179498,FALSE,0.283670395,trait affects abundance,9.857653368,1,0.077287298,17.22774576
20,OR,common.carp.1,common.carp,0.223177126,0.375309639,0.666666627,0.308179498,FALSE,0.223277002,trait affects abundance,1744.548866,1,0.077287298,17.22774576
21,OR,tule.perch.1,tule.perch,0.876424016,0.065803087,0.99999994,0.089429379,FALSE,0.876816231,trait affects abundance,76.567432,1,0.077287298,17.22774576
22,OR,rainwater.killifish.1,rainwater.killifish,0.971849208,0.000115919,0.99999994,0.089429379,FALSE,0.972284127,trait affects abundance,3.837090291,1,0.077287298,17.22774576
23,OR,hitch.1,hitch,0.859765333,0.096263091,0.99999994,0.089429379,FALSE,0.860150092,trait affects abundance,142.2603542,1,0.077287298,17.22774576
24,OR,threespine.stickleback.1,threespine.stickleback,0.840067253,0.098972929,0.99999994,0.089429379,FALSE,0.840443197,trait affects abundance,4.71989236,1,0.077287298,17.22774576
25,OR,spotted.bass.1,spotted.bass,0.945482814,0.098167338,0.99999994,0.089429379,FALSE,0.945905934,trait affects abundance,123.073157,1,0.077287298,17.22774576
26,OR,shimofuri.goby.1,shimofuri.goby,0.912219896,0.015883775,0.99999994,0.089429379,FALSE,0.91262813,trait affects abundance,18.76714351,1,0.077287298,17.22774576
27,OR,Siberian.prawn.1,Siberian.prawn,0.024702829,0.38697217,-0.99999994,0.089429371,FALSE,0.024713884,trait affects abundance,1.729099108,1,0.077287298,17.22774576
28,OR,black.crappie.1,black.crappie,0.806627443,0.301329487,0.99999994,0.089429379,FALSE,0.806988422,trait affects abundance,122.690265,1,0.077287298,17.22774576
29,OR,Mississippi.silverside,Mississippi.silverside.1,0.302454711,0.139724196,NA,NA,FALSE,0.302590065,abundance affects trait,34.36173537,1,0.077287298,17.22774576
30,OR,American.shad,American.shad.1,0.215279057,0.404628838,0.99999994,0.089429379,FALSE,0.215375398,abundance affects trait,35.81039969,1,0.077287298,17.22774576
31,OR,Chinook.salmon,Chinook.salmon.1,0.367890962,0.154278897,NA,NA,FALSE,0.3680556,abundance affects trait,115.1482819,1,0.077287298,17.22774576
32,OR,yellowfin.goby,yellowfin.goby.1,0.195185777,0.347631315,0.99999994,0.089429379,FALSE,0.195273126,abundance affects trait,101.8423982,1,0.077287298,17.22774576
33,OR,striped.bass,striped.bass.1,0.034672581,0.452179188,0.666666627,0.308179498,FALSE,0.034688097,abundance affects trait,1036.461666,1,0.077287298,17.22774576
34,OR,Sacramento.pikeminnow,Sacramento.pikeminnow.1,0.207452618,0.23293329,NA,NA,FALSE,0.207545456,abundance affects trait,192.2756082,1,0.077287298,17.22774576
35,OR,Pacific.staghorn.sculpin,Pacific.staghorn.sculpin.1,0.953373922,0.013889243,0.99999994,0.089429379,FALSE,0.953800572,abundance affects trait,55.28709192,1,0.077287298,17.22774576
36,OR,largemouth.bass,largemouth.bass.1,0.16012783,0.4437044,0.333333313,0.734095216,FALSE,0.16019949,abundance affects trait,224.0204317,1,0.077287298,17.22774576
37,OR,golden.shiner,golden.shiner.1,0.125756953,0.330710032,0.666666627,0.308179498,FALSE,0.125813232,abundance affects trait,81.71156516,1,0.077287298,17.22774576
38,OR,threadfin.shad,threadfin.shad.1,0.189364433,0.253347825,NA,NA,FALSE,0.189449177,abundance affects trait,56.52370379,1,0.077287298,17.22774576
39,OR,bluegill,bluegill.1,0.015900874,0.478034621,0.707106709,0.371093273,FALSE,0.01590799,abundance affects trait,66.54673888,1,0.077287298,17.22774576
40,OR,western.mosquitofish,western.mosquitofish.1,0,0.5,1,1,FALSE,0,abundance affects trait,4.846834077,1,0.077287298,17.22774576
41,OR,splittail,splittail.1,0.193039177,0.316891252,0.99999994,0.089429379,FALSE,0.193125565,abundance affects trait,43.28862309,1,0.077287298,17.22774576
42,OR,smallmouth.bass,smallmouth.bass.1,0.975436293,0.001121758,0.99999994,0.089429379,FALSE,0.975872817,abundance affects trait,124.5724535,1,0.077287298,17.22774576
43,OR,red.shiner,red.shiner.1,0.460806647,0.21233271,0.99999994,0.089429379,FALSE,0.461012866,abundance affects trait,6.220405083,1,0.077287298,17.22774576
44,OR,redear.sunfish,redear.sunfish.1,0.694933576,0.177551693,0.99999994,0.089429379,FALSE,0.69524457,abundance affects trait,282.1744379,1,0.077287298,17.22774576
45,OR,bigscale.logperch,bigscale.logperch.1,0.899581278,0.002506004,0.99999994,0.089429379,FALSE,0.899983856,abundance affects trait,72.73914309,1,0.077287298,17.22774576
46,OR,prickly.sculpin,prickly.sculpin.1,0.85513771,0.009443125,0.99999994,0.089429379,FALSE,0.855520398,abundance affects trait,42.54650382,1,0.077287298,17.22774576
47,OR,Sacramento.sucker,Sacramento.sucker.1,0.411010255,0.077778505,0.99999994,0.089429379,FALSE,0.411194189,abundance affects trait,9.857653368,1,0.077287298,17.22774576
48,OR,common.carp,common.carp.1,0.28438199,0.476014634,0.666666627,0.308179498,FALSE,0.284509256,abundance affects trait,1744.548866,1,0.077287298,17.22774576
49,OR,tule.perch,tule.perch.1,0.78031823,0.329009411,0.99999994,0.089429379,FALSE,0.780667436,abundance affects trait,76.567432,1,0.077287298,17.22774576
50,OR,rainwater.killifish,rainwater.killifish.1,0.951262752,0.001411196,0.99999994,0.089429379,FALSE,0.951688458,abundance affects trait,3.837090291,1,0.077287298,17.22774576
51,OR,hitch,hitch.1,0.658715532,0.076526516,0.99999994,0.089429379,FALSE,0.659010319,abundance affects trait,142.2603542,1,0.077287298,17.22774576
52,OR,threespine.stickleback,threespine.stickleback.1,0.698992705,0.373776745,0.99999994,0.089429379,FALSE,0.699305516,abundance affects trait,4.71989236,1,0.077287298,17.22774576
53,OR,spotted.bass,spotted.bass.1,0.999552683,0,0.99999994,0.089429379,FALSE,1,abundance affects trait,123.073157,1,0.077287298,17.22774576
54,OR,shimofuri.goby,shimofuri.goby.1,0.874106553,0.045674331,0.99999994,0.089429379,FALSE,0.874497731,abundance affects trait,18.76714351,1,0.077287298,17.22774576
55,OR,Siberian.prawn,Siberian.prawn.1,0.395206088,0.249453981,0.99999994,0.089429379,FALSE,0.39538295,abundance affects trait,1.729099108,1,0.077287298,17.22774576
56,OR,black.crappie,black.crappie.1,0.943926212,0.019464745,0.99999994,0.089429379,FALSE,0.944348635,abundance affects trait,122.690265,1,0.077287298,17.22774576
1,AL,BLACKCRAPPIE.1,BLACKCRAPPIE,0.19384662,0.28081646,0.9047619,0.006863832,FALSE,0.2995754,trait affects abundance,509.37667,0.909090909,0.02350277,10.94321427
2,AL,BLACKNOSESHINER.1,BLACKNOSESHINER,0.2774531,0.34928008,0.9047619,0.006863832,FALSE,0.4287829,trait affects abundance,18.33833,0.909090909,0.02350277,10.94321427
3,AL,BLUEGILL.1,BLUEGILL,0.14060118,0.27689201,0.9999999,0.008534908,FALSE,0.2172886,trait affects abundance,331.79671,0.909090909,0.02350277,10.94321427
4,AL,BLUNTNOSEMINNOW.1,BLUNTNOSEMINNOW,0.3852308,0.08410479,0.9047619,0.006863832,FALSE,0.5953452,trait affects abundance,26.69147,0.909090909,0.02350277,10.94321427
5,AL,COMMONSHINER.1,COMMONSHINER,0,0.5,0,1,FALSE,0,trait affects abundance,165.78993,0.909090909,0.02350277,10.94321427
6,AL,GOLDENSHINER.1,GOLDENSHINER,0.51309173,0.0894828,1,0.002666712,FALSE,0.7929447,trait affects abundance,169.4907,0.909090909,0.02350277,10.94321427
7,AL,IOWADARTER.1,IOWADARTER,0.63343647,0.09504745,1,0.002666712,FALSE,0.9789284,trait affects abundance,14.36321,0.909090909,0.02350277,10.94321427
8,AL,JOHNNYDARTER.1,JOHNNYDARTER,0.38102675,0.04661579,0.9999999,0.008534908,TRUE,0.5888482,trait affects abundance,13.43695,0.909090909,0.02350277,10.94321427
9,AL,LARGEMOUTHBASS.1,LARGEMOUTHBASS,0.17267896,0.23279321,0.9759001,0.003897905,FALSE,0.2668623,trait affects abundance,218.47514,0.909090909,0.02350277,10.94321427
10,AL,LOGPERCH.1,LOGPERCH,0.42272787,0.05751895,1,0.002666712,FALSE,0.6532941,trait affects abundance,70.98549,0.909090909,0.02350277,10.94321427
11,AL,MIMICSHINER.1,MIMICSHINER,0.63045373,0.15569394,0.9047619,0.006863832,FALSE,0.9743188,trait affects abundance,16.09483,0.909090909,0.02350277,10.94321427
12,AL,BLACKCRAPPIE,BLACKCRAPPIE.1,0.55027578,0.13429326,0.9047619,0.006863832,FALSE,0.8504098,abundance affects trait,15.54423,0.909090909,0.02350277,10.94321427
13,AL,BLACKNOSESHINER,BLACKNOSESHINER.1,0.57224028,0.0113744,0.9999999,0.008534908,TRUE,0.8843543,abundance affects trait,19817.97017,0.909090909,0.02350277,10.94321427
14,AL,BLUEGILL,BLUEGILL.1,0.37971666,0.08450984,1,0.002666712,FALSE,0.5868235,abundance affects trait,15881.2802,0.909090909,0.02350277,10.94321427
15,AL,BLUNTNOSEMINNOW,BLUNTNOSEMINNOW.1,0.32579966,0.11498846,1,0.002666712,FALSE,0.5034989,abundance affects trait,459.13555,0.909090909,0.02350277,10.94321427
16,AL,COMMONSHINER,COMMONSHINER.1,0.1461585,0.28654961,0.9047619,0.006863832,FALSE,0.225877,abundance affects trait,481.16397,0.909090909,0.02350277,10.94321427
17,AL,GOLDENSHINER,GOLDENSHINER.1,0.27407006,0.13762095,0.9047619,0.006863832,FALSE,0.4235547,abundance affects trait,372.95824,0.909090909,0.02350277,10.94321427
18,AL,IOWADARTER,IOWADARTER.1,0.27262987,0.25479403,1,0.002666712,FALSE,0.421329,abundance affects trait,3625.67576,0.909090909,0.02350277,10.94321427
19,AL,JOHNNYDARTER,JOHNNYDARTER.1,0.14358707,0.27264011,0.9759001,0.003897905,FALSE,0.221903,abundance affects trait,9766.12336,0.909090909,0.02350277,10.94321427
20,AL,LARGEMOUTHBASS,LARGEMOUTHBASS.1,0.08530029,0.3792559,0.4285714,0.229556203,FALSE,0.1318252,abundance affects trait,135.08291,0.909090909,0.02350277,10.94321427
21,AL,LOGPERCH,LOGPERCH.1,0.63070405,0.03141222,1,0.002666712,TRUE,0.9747057,abundance affects trait,17.05251,0.909090909,0.02350277,10.94321427
22,AL,MIMICSHINER,MIMICSHINER.1,0.64707129,0.07335044,0.9999999,0.008534908,FALSE,1,abundance affects trait,2209.3971,0.909090909,0.02350277,10.94321427
1,BM,BLUEGILL.1,BLUEGILL,0.3100389,0.145199776,0.99999994,0.008534908,FALSE,0.353517353,trait affects abundance,144.6294448,0.833333333,0.017625043,9.691206907
2,BM,BLUNTNOSEMINNOW.1,BLUNTNOSEMINNOW,0.226970919,0.184921336,0.99999994,0.008534908,FALSE,0.258800294,trait affects abundance,45.90157053,0.833333333,0.017625043,9.691206907
3,BM,CISCO.1,CISCO,0.429042382,0.073584291,0.99999994,0.008534908,FALSE,0.489209346,trait affects abundance,2588.100052,0.833333333,0.017625043,9.691206907
4,BM,IOWADARTER.1,IOWADARTER,0.877011826,0.037034272,0.99999994,0.008534908,TRUE,1,trait affects abundance,8.515488227,0.833333333,0.017625043,9.691206907
5,BM,JOHNNYDARTER.1,JOHNNYDARTER,0.209442865,0.196099404,0.866666615,0.024170518,FALSE,0.238814186,trait affects abundance,15.0409276,0.833333333,0.017625043,9.691206907
6,BM,LARGEMOUTHBASS.1,LARGEMOUTHBASS,0.706627394,0.226135136,0.99999994,0.008534908,FALSE,0.805721625,trait affects abundance,38.84034898,0.833333333,0.017625043,9.691206907
7,BM,LOGPERCH.1,LOGPERCH,0.819397825,0.109054454,0.90476191,0.006863832,FALSE,0.934306471,trait affects abundance,67.46806579,0.833333333,0.017625043,9.691206907
8,BM,MIMICSHINER.1,MIMICSHINER,0.248280066,0.235831651,0.99999994,0.008534908,FALSE,0.283097739,trait affects abundance,50.54216756,0.833333333,0.017625043,9.691206907
9,BM,NORTHERNPIKE.1,NORTHERNPIKE,0.77513803,0.009151897,1,0.002666712,TRUE,0.883839884,trait affects abundance,16018.74648,0.833333333,0.017625043,9.691206907
10,BM,PUMPKINSEED.1,PUMPKINSEED,0.638363775,0.102799232,0.99999994,0.008534908,FALSE,0.727885024,trait affects abundance,238.84776,0.833333333,0.017625043,9.691206907
11,BM,ROCKBASS.1,ROCKBASS,0.34913945,0.323150303,0.99999994,0.008534908,FALSE,0.398101188,trait affects abundance,358.5781678,0.833333333,0.017625043,9.691206907
12,BM,SMALLMOUTHBASS.1,SMALLMOUTHBASS,0.35247942,0.127719427,0.99999994,0.008534908,FALSE,0.40190954,trait affects abundance,165.285484,0.833333333,0.017625043,9.691206907
13,BM,WALLEYE.1,WALLEYE,0.254251493,0.138416548,0.99999994,0.008534908,FALSE,0.289906573,trait affects abundance,1788.212579,0.833333333,0.017625043,9.691206907
14,BM,WHITESUCKER.1,WHITESUCKER,0.525770153,0.102084102,0.99999994,0.008534908,FALSE,0.599501782,trait affects abundance,2282.774925,0.833333333,0.017625043,9.691206907
15,BM,YELLOWPERCH.1,YELLOWPERCH,0.621322699,0.135951071,0.99999994,0.008534908,FALSE,0.708454186,trait affects abundance,69.4414795,0.833333333,0.017625043,9.691206907
16,BM,MUSKELLUNGE.1,MUSKELLUNGE,0.470993398,0.363929003,-0.90476191,0.006863796,FALSE,0.537043383,trait affects abundance,24438.50347,0.833333333,0.017625043,9.691206907
17,BM,MOTTLEDSCULPIN.1,MOTTLEDSCULPIN,0.618080154,0.010668037,0.99999994,0.008534908,TRUE,0.70475692,trait affects abundance,25.47411726,0.833333333,0.017625043,9.691206907
18,BM,BURBOT.1,BURBOT,0.525610581,0.135898628,0.99999994,0.008534908,FALSE,0.599319833,trait affects abundance,223.407581,0.833333333,0.017625043,9.691206907
19,BM,BLUEGILL,BLUEGILL.1,0.350264799,0.152488702,1,0.002666712,FALSE,0.399384351,abundance affects trait,144.6294448,0.833333333,0.017625043,9.691206907
20,BM,BLUNTNOSEMINNOW,BLUNTNOSEMINNOW.1,0.308197164,0.302942657,0.466666639,0.25965631,FALSE,0.351417341,abundance affects trait,45.90157053,0.833333333,0.017625043,9.691206907
21,BM,CISCO,CISCO.1,0.328657425,0.312029258,1,0.002666712,FALSE,0.374746856,abundance affects trait,2588.100052,0.833333333,0.017625043,9.691206907
22,BM,IOWADARTER,IOWADARTER.1,0.418988752,0.404326548,0.466666639,0.25965631,FALSE,0.47774584,abundance affects trait,8.515488227,0.833333333,0.017625043,9.691206907
23,BM,JOHNNYDARTER,JOHNNYDARTER.1,0,0.5,1,1,FALSE,0,abundance affects trait,15.0409276,0.833333333,0.017625043,9.691206907
24,BM,LARGEMOUTHBASS,LARGEMOUTHBASS.1,0.50266699,0.42971944,0.400000006,0.462432742,FALSE,0.573158737,abundance affects trait,38.84034898,0.833333333,0.017625043,9.691206907
25,BM,LOGPERCH,LOGPERCH.1,0.498109329,0.267696226,0.99999994,0.008534908,FALSE,0.56796193,abundance affects trait,67.46806579,0.833333333,0.017625043,9.691206907
26,BM,MIMICSHINER,MIMICSHINER.1,0.126189462,0.378149366,0.73333329,0.060289145,FALSE,0.143885702,abundance affects trait,50.54216756,0.833333333,0.017625043,9.691206907
27,BM,NORTHERNPIKE,NORTHERNPIKE.1,0.477021304,0.189926656,0.800000012,0.086410761,FALSE,0.543916615,abundance affects trait,16018.74648,0.833333333,0.017625043,9.691206907
28,BM,PUMPKINSEED,PUMPKINSEED.1,0.572321518,0.289123368,-0.99999994,0.008534921,FALSE,0.652581301,abundance affects trait,238.84776,0.833333333,0.017625043,9.691206907
29,BM,ROCKBASS,ROCKBASS.1,0.405680122,0.265897197,1,0.002666712,FALSE,0.462570868,abundance affects trait,358.5781678,0.833333333,0.017625043,9.691206907
30,BM,SMALLMOUTHBASS,SMALLMOUTHBASS.1,0.451251575,0.186170769,0.99999994,0.008534908,FALSE,0.514533055,abundance affects trait,165.285484,0.833333333,0.017625043,9.691206907
31,BM,WALLEYE,WALLEYE.1,0,0.5,1,1,FALSE,0,abundance affects trait,1788.212579,0.833333333,0.017625043,9.691206907
32,BM,WHITESUCKER,WHITESUCKER.1,0.366162358,0.417608364,-0.73333329,0.060289178,FALSE,0.417511312,abundance affects trait,2282.774925,0.833333333,0.017625043,9.691206907
33,BM,YELLOWPERCH,YELLOWPERCH.1,0.33244075,0.456779482,0.066666663,1,FALSE,0.379060737,abundance affects trait,69.4414795,0.833333333,0.017625043,9.691206907
34,BM,MUSKELLUNGE,MUSKELLUNGE.1,0.712421791,0.075254781,0.99999994,0.008534908,FALSE,0.812328603,abundance affects trait,24438.50347,0.833333333,0.017625043,9.691206907
35,BM,MOTTLEDSCULPIN,MOTTLEDSCULPIN.1,0.383000268,0.347432764,0.199999988,0.70711422,FALSE,0.436710494,abundance affects trait,25.47411726,0.833333333,0.017625043,9.691206907
36,BM,BURBOT,BURBOT.1,0.41202679,0.29929325,0.866666615,0.024170518,FALSE,0.469807565,abundance affects trait,223.407581,0.833333333,0.017625043,9.691206907
1,ME,BLACKCRAPPIE.1,BLACKCRAPPIE,0.622375648,0.025514721,0.99999994,0.008534908,TRUE,0.657731158,trait affects abundance,238.8416721,0.578947368,-0.01122065,10.31063465
2,ME,BLUEGILL.1,BLUEGILL,0.224569748,0.169604087,0.99999994,0.008534908,FALSE,0.23732696,trait affects abundance,59.70186945,0.578947368,-0.01122065,10.31063465
3,ME,BLUNTNOSEMINNOW.1,BLUNTNOSEMINNOW,0.698081212,0.00275486,0.99999994,0.008534908,TRUE,0.737737354,trait affects abundance,22.87645555,0.578947368,-0.01122065,10.31063465
4,ME,BROOKSILVERSIDE.1,BROOKSILVERSIDE,0.368180501,0.325824303,0.466666639,0.25965631,FALSE,0.389095859,trait affects abundance,39.53128532,0.578947368,-0.01122065,10.31063465
5,ME,CISCO.1,CISCO,0.905869628,0.012424255,0.90476191,0.006863832,TRUE,0.957329679,trait affects abundance,7679.24098,0.578947368,-0.01122065,10.31063465
6,ME,COMMONCARP.1,COMMONCARP,0.930117033,0.002101886,1,0.002666712,TRUE,0.982954515,trait affects abundance,32057.0571,0.578947368,-0.01122065,10.31063465
7,ME,FRESHWATERDRUM.1,FRESHWATERDRUM,0.480723115,0.259367796,0.866666615,0.024170518,FALSE,0.50803172,trait affects abundance,4178.498869,0.578947368,-0.01122065,10.31063465
8,ME,LARGEMOUTHBASS.1,LARGEMOUTHBASS,0.728100107,0.304442042,0.866666615,0.024170518,FALSE,0.769461543,trait affects abundance,2042.233535,0.578947368,-0.01122065,10.31063465
9,ME,LOGPERCH.1,LOGPERCH,0.920213192,0.006386113,0.99999994,0.008534908,TRUE,0.972488063,trait affects abundance,82.84347506,0.578947368,-0.01122065,10.31063465
10,ME,LONGNOSEGAR.1,LONGNOSEGAR,0.867809304,0.282135093,0.866666615,0.024170518,FALSE,0.917107249,trait affects abundance,56312.43318,0.578947368,-0.01122065,10.31063465
11,ME,PUMPKINSEED.1,PUMPKINSEED,0.732724892,0.078339742,0.99999994,0.008534908,FALSE,0.77434905,trait affects abundance,285.0853557,0.578947368,-0.01122065,10.31063465
12,ME,ROCKBASS.1,ROCKBASS,0.920867852,0.00021953,1,0.002666712,TRUE,0.973179913,trait affects abundance,605.6952543,0.578947368,-0.01122065,10.31063465
13,ME,SMALLMOUTHBASS.1,SMALLMOUTHBASS,0.895154824,0.140970046,0.866666615,0.024170518,FALSE,0.946006195,trait affects abundance,720.2274147,0.578947368,-0.01122065,10.31063465
14,ME,WALLEYE.1,WALLEYE,0.851238343,0.03656671,0.99999994,0.008534908,TRUE,0.899594935,trait affects abundance,4945.820138,0.578947368,-0.01122065,10.31063465
15,ME,WHITEBASS.1,WHITEBASS,0.104800224,0.329958962,0.866666615,0.024170518,FALSE,0.110753647,trait affects abundance,2557.519255,0.578947368,-0.01122065,10.31063465
16,ME,WHITESUCKER.1,WHITESUCKER,0.94624626,0.121128805,0.99999994,0.008534908,FALSE,1,trait affects abundance,12632.53863,0.578947368,-0.01122065,10.31063465
17,ME,YELLOWPERCH.1,YELLOWPERCH,0.293657484,0.231918888,0.800000012,0.086410761,FALSE,0.310339386,trait affects abundance,1382.804332,0.578947368,-0.01122065,10.31063465
18,ME,NORTHERNPIKE.1,NORTHERNPIKE,0.868593144,0.045766711,0.99999994,0.008534908,TRUE,0.917935617,trait affects abundance,28900.81062,0.578947368,-0.01122065,10.31063465
19,ME,YELLOWBULLHEAD.1,YELLOWBULLHEAD,0.826650344,0.15498064,1,0.002666712,FALSE,0.873610157,trait affects abundance,1911.874257,0.578947368,-0.01122065,10.31063465
20,ME,BLACKCRAPPIE,BLACKCRAPPIE.1,0.130869083,0.290946209,0.828078628,0.035378218,FALSE,0.138303409,abundance affects trait,238.8416721,0.578947368,-0.01122065,10.31063465
21,ME,BLUEGILL,BLUEGILL.1,0.332128668,0.283616881,0.99999994,0.008534908,FALSE,0.350996017,abundance affects trait,59.70186945,0.578947368,-0.01122065,10.31063465
22,ME,BLUNTNOSEMINNOW,BLUNTNOSEMINNOW.1,0.268592967,0.277968959,0.99999994,0.008534908,FALSE,0.283851021,abundance affects trait,22.87645555,0.578947368,-0.01122065,10.31063465
23,ME,BROOKSILVERSIDE,BROOKSILVERSIDE.1,0,0.5,1,1,FALSE,0,abundance affects trait,39.53128532,0.578947368,-0.01122065,10.31063465
24,ME,CISCO,CISCO.1,0.35524375,0.363820369,0.866666615,0.024170518,FALSE,0.375424205,abundance affects trait,7679.24098,0.578947368,-0.01122065,10.31063465
25,ME,COMMONCARP,COMMONCARP.1,0.65814623,0.259857435,0.99999994,0.008534908,FALSE,0.695533772,abundance affects trait,32057.0571,0.578947368,-0.01122065,10.31063465
26,ME,FRESHWATERDRUM,FRESHWATERDRUM.1,0.469741514,0.140602391,0.99999994,0.008534908,FALSE,0.496426283,abundance affects trait,4178.498869,0.578947368,-0.01122065,10.31063465
27,ME,LARGEMOUTHBASS,LARGEMOUTHBASS.1,0.554733061,0.247320259,0.99999994,0.008534908,FALSE,0.586245975,abundance affects trait,2042.233535,0.578947368,-0.01122065,10.31063465
28,ME,LOGPERCH,LOGPERCH.1,0.701868387,0.272215779,1,0.027486324,FALSE,0.741739669,abundance affects trait,82.84347506,0.578947368,-0.01122065,10.31063465
29,ME,LONGNOSEGAR,LONGNOSEGAR.1,0.823352159,0.072412914,0.99999994,0.008534908,FALSE,0.870124612,abundance affects trait,56312.43318,0.578947368,-0.01122065,10.31063465
30,ME,PUMPKINSEED,PUMPKINSEED.1,0.298828406,0.458193307,0.599999964,0.132854939,FALSE,0.315804055,abundance affects trait,285.0853557,0.578947368,-0.01122065,10.31063465
31,ME,ROCKBASS,ROCKBASS.1,0.683230893,0.225857542,0.99999994,0.008534908,FALSE,0.722043428,abundance affects trait,605.6952543,0.578947368,-0.01122065,10.31063465
32,ME,SMALLMOUTHBASS,SMALLMOUTHBASS.1,0.734107992,0.297418633,0.99999994,0.008534908,FALSE,0.77581072,abundance affects trait,720.2274147,0.578947368,-0.01122065,10.31063465
33,ME,WALLEYE,WALLEYE.1,0.554641287,0.323349171,0.866666615,0.024170518,FALSE,0.586148987,abundance affects trait,4945.820138,0.578947368,-0.01122065,10.31063465
34,ME,WHITEBASS,WHITEBASS.1,0,0.5,1,1,FALSE,0,abundance affects trait,2557.519255,0.578947368,-0.01122065,10.31063465
35,ME,WHITESUCKER,WHITESUCKER.1,0.697877641,0.332169856,0.99999994,0.008534908,FALSE,0.737522219,abundance affects trait,12632.53863,0.578947368,-0.01122065,10.31063465
